"project_id","deployment_id","placename","State","camera_name","image_id","filename","location","Longitude","Latitude","is_blank","identified_by","wi_taxon_id","class","order","family","genus","species","common_name","uncertainty","timestamp","Fecha","Hora","number_of_objects","age","sex","animal_recognizable","individual_id","individual_animal_notes","behavior","highlighted","markings","cv_confidence","license","bounding_boxes"
"2008653","Sampling 1","RBRL-KBN-01","Yucatan","W1","a934b032-e722-4599-ba13-5fccf7dfea09","IMG_0065_QV.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356202/prod/directUpload/a934b032-e722-4599-ba13-5fccf7dfea09.JPG","-88.2105201","21.5700387","0","María Fernanda Olivares Martinez","b1352069-a39c-4a84-a949-60044271c0c1","Aves","","","","","Bird","","04/09/2024 12:52","04/09/2024","12:52:00","6","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.1907223880597015,0.09375,0.23688835820895524,0.11328]}"",""{\""detectionBox\"":[0.19631044776119402,0.1679,0.23128955223880598,0.17571199999999998]}"",""{\""detectionBox\"":[0.19770746268656716,0.1992,0.228484776119403,0.21794999999999998]}"",""{\""detectionBox\"":[0.2005014925373134,0.1437,0.22988179104477607,0.1562]}""}"
"2008653","Sampling 1","RBRL-KBN-01","Yucatan","W1","dc20639e-cbab-45d8-badc-35fe05a3789e","IMG_0067_QV.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356202/prod/directUpload/dc20639e-cbab-45d8-badc-35fe05a3789e.JPG","-88.2105201","21.5700387","0","María Fernanda Olivares Martinez","984f2b7c-95d9-42a5-92ca-25eb65111249","Aves","Pelecaniformes","Ardeidae","Egretta","tricolor","Tricolored Heron","","06/09/2024 15:06","06/09/2024","15:06:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.36846567164179106,0.17960000000000004,0.6538865671641791,0.22334000000000004]}"",""{\""detectionBox\"":[0.37545074626865665,0.1585,0.4244214925373133,0.18193]}""}"
"2008653","Sampling 1","RBRL-KBN-01","Yucatan","W1","f37027a7-0497-4f4d-b753-ddae44b59227","IMG_0068_QV.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356202/prod/directUpload/f37027a7-0497-4f4d-b753-ddae44b59227.JPG","-88.2105201","21.5700387","0","María Fernanda Olivares Martinez","984f2b7c-95d9-42a5-92ca-25eb65111249","Aves","Pelecaniformes","Ardeidae","Egretta","tricolor","Tricolored Heron","","06/09/2024 16:00","06/09/2024","16:00:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0,0.04062,0.6175104477611941,0.37492]}"",""{\""detectionBox\"":[0.13473432835820892,0.3507,0.259176119402985,0.38507]}""}"
"2008653","Sampling 1","RBRL-KBN-01","Yucatan","W1","4f3cd892-8ddf-4357-b96b-9a12863dd062","IMG_0076_QV.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356202/prod/directUpload/4f3cd892-8ddf-4357-b96b-9a12863dd062.JPG","-88.2105201","21.5700387","0","María Fernanda Olivares Martinez","b1352069-a39c-4a84-a949-60044271c0c1","Aves","","","","","Bird","","09/09/2024 12:27","09/09/2024","12:27:00","1","","","","","","","false","","","CC-BY",""
"2008653","Sampling 1","RBRL-KBN-01","Yucatan","W1","fc55242b-ff24-4ff7-8b61-3a34baa97a9d","IMG_0079_QV.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356202/prod/directUpload/fc55242b-ff24-4ff7-8b61-3a34baa97a9d.JPG","-88.2105201","21.5700387","0","María Fernanda Olivares Martinez","984f2b7c-95d9-42a5-92ca-25eb65111249","Aves","Pelecaniformes","Ardeidae","Egretta","tricolor","Tricolored Heron","","15/09/2024 09:04","15/09/2024","09:04:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.3655641791044776,0.6187000000000001,0.5432,0.8647000000000001]}""}"
"2008653","Sampling 1","RBRL-KBN-01","Yucatan","W1","4763bce9-1d5f-4fbc-8c2d-52727a12e46c","IMG_0081_QV.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356202/prod/directUpload/4763bce9-1d5f-4fbc-8c2d-52727a12e46c.JPG","-88.2105201","21.5700387","0","María Fernanda Olivares Martinez","984f2b7c-95d9-42a5-92ca-25eb65111249","Aves","Pelecaniformes","Ardeidae","Egretta","tricolor","Tricolored Heron","","15/09/2024 09:08","15/09/2024","09:08:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.4173611940298507,0.6906,0.551689552238806,0.8225999999999999]}"",""{\""detectionBox\"":[0.4173611940298507,0.6914,0.5501850746268657,0.8241999999999999]}""}"
"2008653","Sampling 1","RBRL-KBN-01","Yucatan","W1","f51b32eb-ba95-4d60-8546-d5a107f3cf5f","IMG_0082_QV.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356202/prod/directUpload/f51b32eb-ba95-4d60-8546-d5a107f3cf5f.JPG","-88.2105201","21.5700387","0","María Fernanda Olivares Martinez","984f2b7c-95d9-42a5-92ca-25eb65111249","Aves","Pelecaniformes","Ardeidae","Egretta","tricolor","Tricolored Heron","","15/09/2024 09:19","15/09/2024","09:19:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.4523940298507462,0.657,0.5475414925373134,0.7898000000000001]}""}"
"2008653","Sampling 1","RBRL-KBN-01","Yucatan","W1","995dc960-5371-420a-bd1a-574dccfba12a","IMG_0083_QV.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356202/prod/directUpload/995dc960-5371-420a-bd1a-574dccfba12a.JPG","-88.2105201","21.5700387","0","María Fernanda Olivares Martinez","984f2b7c-95d9-42a5-92ca-25eb65111249","Aves","Pelecaniformes","Ardeidae","Egretta","tricolor","Tricolored Heron","","15/09/2024 09:23","15/09/2024","09:23:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0,0.45460000000000006,0.3194089552238806,0.54756]}""}"
"2008653","Sampling 1","RBRL-KBN-01","Yucatan","W1","6c5c20e1-3713-4442-9a46-a35c30041189","IMG_0077_QV.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356202/prod/directUpload/6c5c20e1-3713-4442-9a46-a35c30041189.JPG","-88.2105201","21.5700387","0","María Fernanda Olivares Martinez","984f2b7c-95d9-42a5-92ca-25eb65111249","Aves","Pelecaniformes","Ardeidae","Egretta","tricolor","Tricolored Heron","","11/09/2024 09:36","11/09/2024","09:36:00","2","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.26626865671641786,0.5929000000000001,0.39210746268656715,0.6444600000000001]}"",""{\""detectionBox\"":[0.19770746268656716,0.4554,0.26487164179104483,0.48977000000000004]}""}"
"2008653","Sampling 1","RBRL-KBN-01","Yucatan","W1","3a1ad5cc-68ce-449c-8235-113bb91b28da","IMG_0092_QV.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356202/prod/directUpload/3a1ad5cc-68ce-449c-8235-113bb91b28da.JPG","-88.2105201","21.5700387","0","María Fernanda Olivares Martinez","984f2b7c-95d9-42a5-92ca-25eb65111249","Aves","Pelecaniformes","Ardeidae","Egretta","tricolor","Tricolored Heron","","29/09/2024 05:46","29/09/2024","05:46:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.33622686567164184,0.7585,0.5684537313432836,0.8646999999999998]}""}"
"2008653","Sampling 1","RBRL-KBN-01","Yucatan","W1","8c242695-d8d4-4587-8bb1-b0e78b2dbce8","IMG_0093_QV.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356202/prod/directUpload/8c242695-d8d4-4587-8bb1-b0e78b2dbce8.JPG","-88.2105201","21.5700387","0","María Fernanda Olivares Martinez","e1468ade-3f05-4f98-b51a-aca72916825c","Aves","Pelecaniformes","Ardeidae","Egretta","thula","Snowy Egret","","01/10/2024 05:31","01/10/2024","05:31:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.37545074626865665,0.7546,0.553086567164179,0.8374100000000001]}""}"
"2008653","Sampling 1","RBRL-KBN-01","Yucatan","W1","86e2184b-8ac9-470e-a8fc-82b9ce5f0120","IMG_0094_QV.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356202/prod/directUpload/86e2184b-8ac9-470e-a8fc-82b9ce5f0120.JPG","-88.2105201","21.5700387","0","María Fernanda Olivares Martinez","518b5d97-995e-4b96-a53d-7b5f91c337e7","Aves","Pelecaniformes","Ardeidae","Tigrisoma","mexicanum","Bare-throated Tiger-heron","","01/10/2024 05:42","01/10/2024","05:42:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.18932537313432835,0.5835000000000001,0.39361194029850743,0.67256]}"",""{\""detectionBox\"":[0.3796417910447762,0.7609,0.5600716417910448,0.83043]}"",""{\""detectionBox\"":[0.3768477611940299,0.9359000000000001,0.4635916417910448,0.9835499999999999]}""}"
"2008653","Sampling 1","RBRL-KBN-01","Yucatan","W1","86e2184b-8ac9-470e-a8fc-82b9ce5f0120","IMG_0094_QV.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356202/prod/directUpload/86e2184b-8ac9-470e-a8fc-82b9ce5f0120.JPG","-88.2105201","21.5700387","0","María Fernanda Olivares Martinez","984f2b7c-95d9-42a5-92ca-25eb65111249","Aves","Pelecaniformes","Ardeidae","Egretta","tricolor","Tricolored Heron","","01/10/2024 05:42","01/10/2024","05:42:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.18932537313432835,0.5835000000000001,0.39361194029850743,0.67256]}"",""{\""detectionBox\"":[0.3796417910447762,0.7609,0.5600716417910448,0.83043]}"",""{\""detectionBox\"":[0.3768477611940299,0.9359000000000001,0.4635916417910448,0.9835499999999999]}""}"
"2008653","Sampling 1","RBRL-KBN-01","Yucatan","W1","86e2184b-8ac9-470e-a8fc-82b9ce5f0120","IMG_0094_QV.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356202/prod/directUpload/86e2184b-8ac9-470e-a8fc-82b9ce5f0120.JPG","-88.2105201","21.5700387","0","María Fernanda Olivares Martinez","e1468ade-3f05-4f98-b51a-aca72916825c","Aves","Pelecaniformes","Ardeidae","Egretta","thula","Snowy Egret","","01/10/2024 05:42","01/10/2024","05:42:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.18932537313432835,0.5835000000000001,0.39361194029850743,0.67256]}"",""{\""detectionBox\"":[0.3796417910447762,0.7609,0.5600716417910448,0.83043]}"",""{\""detectionBox\"":[0.3768477611940299,0.9359000000000001,0.4635916417910448,0.9835499999999999]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","3cb3e91c-6454-4b95-ae4f-e73f4b3b4023","IMG_0091.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/3cb3e91c-6454-4b95-ae4f-e73f4b3b4023.JPG","-87.53794379","21.4863119","0","Frida Rebeca Castillo Infante","b57debc1-dff2-48d3-a400-f2b5021e71b0","Mammalia","Carnivora","Procyonidae","Procyon","lotor","Northern Raccoon","","03/01/2023 13:28","03/01/2023","13:28:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.2860266666666667,0.04843000000000001,0.9568533333333333,0.7991300000000001]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","49252d70-3580-4e06-a064-1e0228d67159","IMG_0092.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/49252d70-3580-4e06-a064-1e0228d67159.JPG","-87.53794379","21.4863119","0","Frida Rebeca Castillo Infante","b57debc1-dff2-48d3-a400-f2b5021e71b0","Mammalia","Carnivora","Procyonidae","Procyon","lotor","Northern Raccoon","","03/01/2023 13:28","03/01/2023","13:28:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.22768,0.2156,0.9567466666666667,0.7421]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","430d2da5-f360-42c9-b692-42fa6c713db8","IMG_0089.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/430d2da5-f360-42c9-b692-42fa6c713db8.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","b57debc1-dff2-48d3-a400-f2b5021e71b0","Mammalia","Carnivora","Procyonidae","Procyon","lotor","Northern Raccoon","","03/01/2023 13:28","03/01/2023","13:28:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.2444266666666667,0.03203,0.9582400000000002,0.75153]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","e6ab395e-26a4-490b-9bc5-c0c462884454","IMG_0095.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/e6ab395e-26a4-490b-9bc5-c0c462884454.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","b57debc1-dff2-48d3-a400-f2b5021e71b0","Mammalia","Carnivora","Procyonidae","Procyon","lotor","Northern Raccoon","","03/01/2023 15:01","03/01/2023","15:01:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.2124266666666667,0.5625,0.6998933333333335,0.7351000000000001]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","73778107-5ccc-4323-9abc-a33bff1bae59","IMG_0096.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/73778107-5ccc-4323-9abc-a33bff1bae59.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","b57debc1-dff2-48d3-a400-f2b5021e71b0","Mammalia","Carnivora","Procyonidae","Procyon","lotor","Northern Raccoon","","03/01/2023 15:01","03/01/2023","15:01:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.16805333333333333,0.6992000000000002,0.43045333333333335,0.7835700000000001]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","9280200a-ac0f-440a-9b8f-a570ccd1064e","IMG_0090.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/9280200a-ac0f-440a-9b8f-a570ccd1064e.JPG","-87.53794379","21.4863119","0","Frida Rebeca Castillo Infante","b57debc1-dff2-48d3-a400-f2b5021e71b0","Mammalia","Carnivora","Procyonidae","Procyon","lotor","Northern Raccoon","","03/01/2023 13:28","03/01/2023","13:28:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.2249066666666667,0.05,0.9567466666666669,0.7609]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","e7342d71-f4cc-4d3e-9fdf-8a33d10f49cf","IMG_0094.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/e7342d71-f4cc-4d3e-9fdf-8a33d10f49cf.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","b57debc1-dff2-48d3-a400-f2b5021e71b0","Mammalia","Carnivora","Procyonidae","Procyon","lotor","Northern Raccoon","","03/01/2023 15:01","03/01/2023","15:01:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.2652266666666666,0.5749000000000001,0.9554666666666666,0.9709000000000001]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","dcab279d-cfdd-49d0-bed0-d56a12df70c6","IMG_0093.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/dcab279d-cfdd-49d0-bed0-d56a12df70c6.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","b57debc1-dff2-48d3-a400-f2b5021e71b0","Mammalia","Carnivora","Procyonidae","Procyon","lotor","Northern Raccoon","","03/01/2023 15:01","03/01/2023","15:01:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.3485333333333333,0.5664,0.9568533333333333,0.9999]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","36e8b78d-b5f1-428d-ac88-93a0f118ce93","IMG_0109.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/36e8b78d-b5f1-428d-ac88-93a0f118ce93.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","e1a46907-a56d-4131-8940-810dfec879b2","Aves","Charadriiformes","Scolopacidae","Tringa","flavipes","Lesser Yellowlegs","","04/01/2023 23:44","04/01/2023","23:44:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.49296000000000006,0.271,0.8332266666666667,0.5561]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","c64a0523-12e5-4062-a43c-75ea3b3e23ab","IMG_0110.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/c64a0523-12e5-4062-a43c-75ea3b3e23ab.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","e1a46907-a56d-4131-8940-810dfec879b2","Aves","Charadriiformes","Scolopacidae","Tringa","flavipes","Lesser Yellowlegs","","04/01/2023 23:44","04/01/2023","23:44:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.5485333333333333,0.5757,0.8554133333333334,0.8029999999999999]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","825762ef-f19d-4a93-98b3-7315b73759a1","IMG_0111.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/825762ef-f19d-4a93-98b3-7315b73759a1.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","e1a46907-a56d-4131-8940-810dfec879b2","Aves","Charadriiformes","Scolopacidae","Tringa","flavipes","Lesser Yellowlegs","","04/01/2023 23:44","04/01/2023","23:44:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.5610133333333334,0.5999,0.8637333333333335,0.8428000000000001]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","893cc51c-fcc7-45ec-913c-f98108f1cb0d","IMG_0112.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/893cc51c-fcc7-45ec-913c-f98108f1cb0d.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","e1a46907-a56d-4131-8940-810dfec879b2","Aves","Charadriiformes","Scolopacidae","Tringa","flavipes","Lesser Yellowlegs","","04/01/2023 23:44","04/01/2023","23:44:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.5526933333333334,0.5812,0.86928,0.8030000000000002]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","af002812-0599-4d76-bbad-672749388afa","IMG_0121.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/af002812-0599-4d76-bbad-672749388afa.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","e1a46907-a56d-4131-8940-810dfec879b2","Aves","Charadriiformes","Scolopacidae","Tringa","flavipes","Lesser Yellowlegs","","05/01/2023 02:09","05/01/2023","02:09:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.40272,0.6351000000000001,0.6041066666666667,0.70228]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","c1fa742d-1757-4054-9d8d-ad669d771ca5","IMG_0122.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/c1fa742d-1757-4054-9d8d-ad669d771ca5.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","ae7cf651-6ab1-452f-895a-26e1ade3cff6","Aves","Gruiformes","Rallidae","Rallus","crepitans","Clapper Rail","","05/01/2023 02:09","05/01/2023","02:09:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.6652266666666667,0.496,0.9568533333333333,0.7124]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","4ce63907-1507-4682-833c-e0fbc7e027f5","IMG_0229.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/4ce63907-1507-4682-833c-e0fbc7e027f5.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","9d484e50-7407-4cf0-816d-68de522d43f9","Aves","Charadriiformes","Scolopacidae","Bartramia","longicauda","Upland Sandpiper","","07/01/2023 21:32","07/01/2023","21:32:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.42352,0.6499,0.6789866666666667,0.7756000000000001]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","24d52d76-ecee-4d25-9213-c0c9a2c38b47","IMG_0289.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/24d52d76-ecee-4d25-9213-c0c9a2c38b47.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","68d5ae6e-89bb-491c-b733-edcde7354f24","Aves","Passeriformes","Hirundinidae","Stelgidopteryx","serripennis","","","10/01/2023 07:49","10/01/2023","07:49:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.2402666666666667,0.121,0.43877333333333335,0.23579999999999998]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","47baee85-9f8d-4460-91e0-bb3b8ac1b963","IMG_0298.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/47baee85-9f8d-4460-91e0-bb3b8ac1b963.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","9d484e50-7407-4cf0-816d-68de522d43f9","Aves","Charadriiformes","Scolopacidae","Bartramia","longicauda","Upland Sandpiper","","10/01/2023 21:54","10/01/2023","21:54:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.26245333333333337,0.6132,0.3693333333333333,0.6796]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","4708b10b-338e-4660-95cd-8538ae0ec8cf","IMG_0299.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/4708b10b-338e-4660-95cd-8538ae0ec8cf.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","9d484e50-7407-4cf0-816d-68de522d43f9","Aves","Charadriiformes","Scolopacidae","Bartramia","longicauda","Upland Sandpiper","","10/01/2023 21:54","10/01/2023","21:54:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.2444266666666667,0.6109,0.33192533333333346,0.66402]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","2abd242f-30a4-48fc-8c80-cdac61f78946","IMG_0295.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/2abd242f-30a4-48fc-8c80-cdac61f78946.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","9d484e50-7407-4cf0-816d-68de522d43f9","Aves","Charadriiformes","Scolopacidae","Bartramia","longicauda","Upland Sandpiper","","10/01/2023 21:04","10/01/2023","21:04:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.6985066666666667,0.46090000000000003,0.9567466666666669,0.6983000000000001]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","19ad9705-853e-41fe-88dc-5a00c895c69b","IMG_0297.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/19ad9705-853e-41fe-88dc-5a00c895c69b.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","9d484e50-7407-4cf0-816d-68de522d43f9","Aves","Charadriiformes","Scolopacidae","Bartramia","longicauda","Upland Sandpiper","","10/01/2023 21:54","10/01/2023","21:54:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.3708266666666667,0.614,0.54576,0.6694599999999999]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","b7a1ebce-0016-47ef-ab85-0d85e55b6515","IMG_0302.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/b7a1ebce-0016-47ef-ab85-0d85e55b6515.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","9d484e50-7407-4cf0-816d-68de522d43f9","Aves","Charadriiformes","Scolopacidae","Bartramia","longicauda","Upland Sandpiper","","10/01/2023 21:55","10/01/2023","21:55:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.5152533333333333,0.5398000000000001,0.88464,0.6351100000000001]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","9ad458fb-8e04-4bf3-a7b1-3e94ea04cd30","IMG_0301.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/9ad458fb-8e04-4bf3-a7b1-3e94ea04cd30.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","9d484e50-7407-4cf0-816d-68de522d43f9","Aves","Charadriiformes","Scolopacidae","Bartramia","longicauda","Upland Sandpiper","","10/01/2023 21:55","10/01/2023","21:55:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.41104,0.6046000000000001,0.6067733333333334,0.6756900000000001]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","ef5bde5c-030a-4a54-b0aa-e2f66b6ccc0f","IMG_0300.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/ef5bde5c-030a-4a54-b0aa-e2f66b6ccc0f.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","9d484e50-7407-4cf0-816d-68de522d43f9","Aves","Charadriiformes","Scolopacidae","Bartramia","longicauda","Upland Sandpiper","","10/01/2023 21:54","10/01/2023","21:54:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.2527466666666667,0.6078000000000001,0.35413333333333336,0.66951]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","39b487db-95b9-4b76-97dd-f6fb582498ad","IMG_0310.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/39b487db-95b9-4b76-97dd-f6fb582498ad.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","9d484e50-7407-4cf0-816d-68de522d43f9","Aves","Charadriiformes","Scolopacidae","Bartramia","longicauda","Upland Sandpiper","","10/01/2023 23:31","10/01/2023","23:31:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.5916266666666666,0.5093000000000001,0.9526933333333334,0.6522000000000001]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","ae6c9dea-fe7f-44a1-ac04-e91787417112","IMG_0314.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/ae6c9dea-fe7f-44a1-ac04-e91787417112.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","9d484e50-7407-4cf0-816d-68de522d43f9","Aves","Charadriiformes","Scolopacidae","Bartramia","longicauda","Upland Sandpiper","","10/01/2023 23:46","10/01/2023","23:46:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.3596266666666667,0.5984,0.6178666666666668,0.67886]}""}"
"2008653","Sampling  2","RBRL-EC-03","Yucatan","W8","70268f25-b466-433c-a867-b1e38fbc76c9","IMG_0309.JPG","gs://145625598251_2008653_706_manglaria__main/deployment/2356451/prod/directUpload/70268f25-b466-433c-a867-b1e38fbc76c9.JPG","-87.53794379","21.4863119","0","María Fernanda Olivares Martinez","9d484e50-7407-4cf0-816d-68de522d43f9","Aves","Charadriiformes","Scolopacidae","Bartramia","longicauda","Upland Sandpiper","","10/01/2023 23:31","10/01/2023","23:31:00","1","","","","","","","false","","","CC-BY","{""{\""detectionBox\"":[0.36378666666666665,0.6249,0.5609066666666667,0.6772400000000001]}""}"
